        Date        , GPU Clock [MHz] , Memory Clock [MHz] , GPU Temperature [°C] , Hot Spot [°C] , Fan Speed (%) [%] , Fan Speed (RPM) [RPM] , Memory Used [MB] , GPU Load [%] , Memory Controller Load [%] , Video Engine Load [%] , Bus Interface Load [%] , Board Power Draw [W] , GPU Chip Power Draw [W] , MVDDC Power Draw [W] , MVDDQ Power Draw [W] , PCIe Slot Power [W] , PCIe Slot Voltage [V] , 6-Pin #1 Power [W] , 6-Pin #1 Voltage [V] , 8-Pin #1 Power [W] , 8-Pin #1 Voltage [V] , USB-C Power Draw [W] , Power Consumption (%) [% TDP] , PerfCap Reason [] , GPU Voltage [V] , CPU Temperature [°C] , System Memory Used [MB] ,
2023-06-06 17:07:18 ,        2010.0   ,           1975.3   ,               63.3   ,        75.2   ,              93   ,                2968   ,           4410   ,         60   ,                       16   ,                   0   ,                    5   ,              121.0   ,                  99.3   ,                4.5   ,                5.1   ,              33.4   ,                12.0   ,              0.0   ,               12.0   ,             87.2   ,               11.9   ,                0.0   ,                        63.7   ,              12   ,        1.0430   ,               73.0   ,                 15840   ,
2023-06-06 17:07:19 ,        2010.0   ,           1975.3   ,               63.0   ,        75.1   ,              93   ,                2968   ,           4410   ,         62   ,                       16   ,                   0   ,                    5   ,              121.8   ,                 100.0   ,                4.5   ,                5.1   ,              33.6   ,                12.0   ,              0.0   ,               12.0   ,             87.9   ,               11.9   ,                0.0   ,                        64.1   ,              12   ,        1.0430   ,               73.0   ,                 15839   ,
2023-06-06 17:07:20 ,        2010.0   ,           1975.3   ,               63.3   ,        75.3   ,              93   ,                2986   ,           4410   ,         59   ,                       16   ,                   0   ,                    5   ,              122.4   ,                 100.7   ,                4.5   ,                5.0   ,              33.7   ,                12.0   ,              0.0   ,               12.0   ,             88.3   ,               11.9   ,                0.0   ,                        64.4   ,              12   ,        1.0430   ,               73.0   ,                 15849   ,
2023-06-06 17:07:21 ,        2010.0   ,           1975.3   ,               63.0   ,        75.1   ,              93   ,                2977   ,           4410   ,         60   ,                       16   ,                   0   ,                    5   ,              120.2   ,                  98.6   ,                4.5   ,                5.0   ,              33.2   ,                12.0   ,              0.0   ,               12.0   ,             86.6   ,               11.9   ,                0.0   ,                        63.3   ,              12   ,        1.0430   ,               73.0   ,                 15850   ,
2023-06-06 17:07:22 ,        2010.0   ,           1975.3   ,               62.8   ,        74.9   ,              93   ,                2977   ,           4410   ,         62   ,                       16   ,                   0   ,                    5   ,              121.9   ,                 100.3   ,                4.4   ,                4.8   ,              33.7   ,                12.0   ,              0.0   ,               12.0   ,             87.9   ,               11.9   ,                0.0   ,                        64.2   ,              12   ,        1.0430   ,               75.0   ,                 15848   ,
2023-06-06 17:07:23 ,        2010.0   ,           1975.3   ,               63.1   ,        75.2   ,              93   ,                2977   ,           4410   ,         61   ,                       16   ,                   0   ,                    5   ,              121.6   ,                  99.8   ,                4.5   ,                5.1   ,              33.5   ,                12.0   ,              0.0   ,               12.0   ,             87.7   ,               11.9   ,                0.0   ,                        64.0   ,              12   ,        1.0430   ,               73.0   ,                 15850   ,
2023-06-06 17:07:24 ,        2010.0   ,           1975.3   ,               63.1   ,        74.9   ,              93   ,                2977   ,           4410   ,         62   ,                       16   ,                   0   ,                    5   ,              122.0   ,                 100.4   ,                4.4   ,                4.8   ,              33.6   ,                12.0   ,              0.0   ,               12.0   ,             88.0   ,               11.9   ,                0.0   ,                        64.2   ,              12   ,        1.0430   ,               73.0   ,                 15846   ,
2023-06-06 17:07:25 ,        2010.0   ,           1975.3   ,               63.2   ,        75.3   ,              93   ,                2968   ,           4410   ,         61   ,                       16   ,                   0   ,                    5   ,              120.6   ,                  99.1   ,                4.4   ,                4.8   ,              33.4   ,                12.0   ,              0.0   ,               12.0   ,             86.9   ,               11.9   ,                0.0   ,                        63.5   ,              12   ,        1.0430   ,               72.0   ,                 15846   ,
2023-06-06 17:07:26 ,        2010.0   ,           1975.3   ,               63.1   ,        74.9   ,              93   ,                2977   ,           4410   ,         62   ,                       16   ,                   0   ,                    5   ,              122.3   ,                 100.6   ,                4.5   ,                5.0   ,              33.7   ,                12.0   ,              0.0   ,               12.0   ,             88.3   ,               11.9   ,                0.0   ,                        64.4   ,              12   ,        1.0430   ,               72.0   ,                 15847   ,
2023-06-06 17:07:27 ,        2010.0   ,           1975.3   ,               63.1   ,        75.0   ,              93   ,                2977   ,           4410   ,         62   ,                       16   ,                   0   ,                    5   ,              122.0   ,                 100.4   ,                4.4   ,                4.8   ,              33.7   ,                12.0   ,              0.0   ,               12.0   ,             88.0   ,               11.9   ,                0.0   ,                        64.2   ,              12   ,        1.0430   ,               73.0   ,                 15848   ,
2023-06-06 17:07:28 ,        2010.0   ,           1975.3   ,               62.7   ,        74.7   ,              93   ,                2977   ,           4410   ,         62   ,                       16   ,                   0   ,                    5   ,              114.6   ,                  93.2   ,                4.6   ,                5.3   ,              31.9   ,                12.0   ,              0.0   ,               12.0   ,             82.3   ,               12.0   ,                0.0   ,                        60.3   ,              12   ,        1.0430   ,               74.0   ,                 15873   ,
2023-06-06 17:07:29 ,        2010.0   ,           1975.3   ,               62.9   ,        74.9   ,              93   ,                2977   ,           4410   ,         59   ,                       16   ,                   0   ,                    5   ,              122.6   ,                 100.9   ,                4.4   ,                4.9   ,              32.7   ,                12.0   ,              0.0   ,               12.0   ,             84.9   ,               11.9   ,                0.0   ,                        62.1   ,              12   ,        1.0430   ,               74.0   ,                 15855   ,
2023-06-06 17:07:30 ,        2010.0   ,           1975.3   ,               63.1   ,        75.1   ,              93   ,                2977   ,           4410   ,         62   ,                       16   ,                   0   ,                    5   ,              121.3   ,                  99.6   ,                4.5   ,                5.0   ,              33.5   ,                12.0   ,              0.0   ,               12.0   ,             87.5   ,               11.9   ,                0.0   ,                        63.9   ,              12   ,        1.0430   ,               72.0   ,                 15858   ,
2023-06-06 17:07:31 ,        2010.0   ,           1975.3   ,               63.0   ,        74.9   ,              93   ,                2985   ,           4410   ,         62   ,                       16   ,                   0   ,                    5   ,              120.3   ,                  98.7   ,                4.5   ,                5.0   ,              33.3   ,                12.0   ,              0.0   ,               12.0   ,             86.7   ,               11.9   ,                0.0   ,                        63.3   ,              12   ,        1.0430   ,               74.0   ,                 15856   ,
2023-06-06 17:07:32 ,        2010.0   ,           1975.3   ,               62.9   ,        74.8   ,              93   ,                2968   ,           4410   ,         62   ,                       16   ,                   0   ,                    5   ,              122.6   ,                 100.9   ,                4.4   ,                4.9   ,              33.8   ,                12.0   ,              0.0   ,               12.0   ,             88.5   ,               11.9   ,                0.0   ,                        64.5   ,              12   ,        1.0430   ,               75.0   ,                 15858   ,
2023-06-06 17:07:33 ,        2010.0   ,           1975.3   ,               62.6   ,        74.6   ,              93   ,                2977   ,           4409   ,         62   ,                       16   ,                   0   ,                    5   ,              111.3   ,                  90.0   ,                4.8   ,                5.6   ,              31.2   ,                12.0   ,              0.0   ,               12.0   ,             79.8   ,               11.9   ,                0.0   ,                        58.6   ,              12   ,        1.0430   ,               73.0   ,                 15860   ,
2023-06-06 17:07:34 ,        2010.0   ,           1975.3   ,               62.8   ,        74.8   ,              93   ,                2985   ,           4409   ,         59   ,                       16   ,                   0   ,                    5   ,              121.6   ,                 100.0   ,                4.4   ,                4.9   ,              33.5   ,                12.0   ,              0.0   ,               12.0   ,             87.8   ,               11.9   ,                0.0   ,                        64.0   ,              12   ,        1.0430   ,               72.0   ,                 15861   ,
2023-06-06 17:07:35 ,        2010.0   ,           1975.3   ,               63.1   ,        75.1   ,              93   ,                2977   ,           4409   ,         62   ,                       16   ,                   0   ,                    5   ,              122.4   ,                 100.9   ,                4.3   ,                4.6   ,              33.7   ,                12.0   ,              0.0   ,               12.0   ,             88.3   ,               11.9   ,                0.0   ,                        64.4   ,              12   ,        1.0430   ,               74.0   ,                 15862   ,
2023-06-06 17:07:36 ,        2010.0   ,           1975.3   ,               63.1   ,        75.1   ,              93   ,                2968   ,           4409   ,         62   ,                       16   ,                   0   ,                    5   ,              123.2   ,                 101.6   ,                4.3   ,                4.7   ,              33.9   ,                12.0   ,              0.0   ,               12.0   ,             89.0   ,               11.9   ,                0.0   ,                        64.9   ,              12   ,        1.0430   ,               73.0   ,                 15861   ,
2023-06-06 17:07:37 ,        2010.0   ,           1975.3   ,               62.9   ,        75.0   ,              93   ,                2977   ,           4409   ,         62   ,                       16   ,                   0   ,                    5   ,              118.9   ,                  97.5   ,                4.4   ,                4.9   ,              32.9   ,                12.0   ,              0.0   ,               12.0   ,             85.6   ,               11.9   ,                0.0   ,                        62.6   ,              12   ,        1.0430   ,               72.0   ,                 15862   ,
2023-06-06 17:07:38 ,        2010.0   ,           1975.3   ,               63.1   ,        75.3   ,              93   ,                2977   ,           4409   ,         62   ,                       16   ,                   0   ,                    5   ,              121.0   ,                  99.4   ,                4.4   ,                4.8   ,              33.4   ,                12.0   ,              0.0   ,               12.0   ,             87.2   ,               11.9   ,                0.0   ,                        63.7   ,              12   ,        1.0430   ,               73.0   ,                 15861   ,
2023-06-06 17:07:39 ,        2010.0   ,           1975.3   ,               62.9   ,        75.0   ,              93   ,                2968   ,           4409   ,         63   ,                       17   ,                   0   ,                    5   ,              122.0   ,                 100.4   ,                4.4   ,                4.9   ,              33.6   ,                12.0   ,              0.0   ,               12.0   ,             88.0   ,               11.9   ,                0.0   ,                        64.2   ,              12   ,        1.0430   ,               74.0   ,                 15862   ,
2023-06-06 17:07:40 ,        2010.0   ,           1975.3   ,               62.8   ,        74.9   ,              93   ,                2986   ,           4409   ,         63   ,                       17   ,                   0   ,                    5   ,              120.2   ,                  98.5   ,                4.5   ,                5.1   ,              33.2   ,                12.0   ,              0.0   ,               12.0   ,             86.6   ,               11.9   ,                0.0   ,                        63.3   ,              12   ,        1.0430   ,               72.0   ,                 15864   ,
2023-06-06 17:07:41 ,        2010.0   ,           1975.3   ,               63.1   ,        75.3   ,              93   ,                2968   ,           4409   ,         61   ,                       16   ,                   0   ,                    5   ,              121.6   ,                 100.0   ,                4.4   ,                4.8   ,              33.6   ,                12.0   ,              0.0   ,               12.0   ,             87.7   ,               11.9   ,                0.0   ,                        64.0   ,              12   ,        1.0430   ,               73.0   ,                 15864   ,
2023-06-06 17:07:42 ,        2010.0   ,           1975.3   ,               62.9   ,        75.1   ,              93   ,                2977   ,           4409   ,         62   ,                       16   ,                   0   ,                    5   ,              121.3   ,                  99.6   ,                4.5   ,                5.0   ,              33.5   ,                12.0   ,              0.0   ,               12.0   ,             87.4   ,               11.9   ,                0.0   ,                        63.8   ,              12   ,        1.0430   ,               72.0   ,                 15861   ,
2023-06-06 17:07:43 ,        2010.0   ,           1975.3   ,               62.4   ,        74.5   ,              93   ,                2986   ,           4409   ,         62   ,                       16   ,                   0   ,                    5   ,              121.7   ,                 100.1   ,                4.4   ,                4.8   ,              33.6   ,                12.0   ,              0.0   ,               12.0   ,             87.8   ,               11.9   ,                0.0   ,                        64.1   ,              12   ,        1.0430   ,               72.0   ,                 15862   ,
2023-06-06 17:07:44 ,        2010.0   ,           1975.3   ,               62.6   ,        74.7   ,              93   ,                2968   ,           4409   ,         61   ,                       16   ,                   0   ,                    5   ,              118.8   ,                  97.2   ,                4.5   ,                5.1   ,              32.9   ,                12.0   ,              0.0   ,               12.0   ,             85.6   ,               11.9   ,                0.0   ,                        62.5   ,              12   ,        1.0430   ,               73.0   ,                 15863   ,
2023-06-06 17:07:45 ,        2010.0   ,           1975.3   ,               62.6   ,        74.8   ,              93   ,                2977   ,           4409   ,         60   ,                       16   ,                   0   ,                    5   ,              112.9   ,                  91.7   ,                4.6   ,                5.2   ,              31.6   ,                12.0   ,              0.0   ,               12.0   ,             81.0   ,               11.9   ,                0.0   ,                        59.4   ,              12   ,        1.0430   ,               74.0   ,                 15865   ,
2023-06-06 17:07:46 ,        2010.0   ,           1975.3   ,               62.9   ,        74.9   ,              93   ,                2976   ,           4409   ,         62   ,                       16   ,                   0   ,                    5   ,              120.2   ,                  98.8   ,                4.3   ,                4.7   ,              33.2   ,                12.0   ,              0.0   ,               12.0   ,             86.6   ,               11.9   ,                0.0   ,                        63.3   ,              12   ,        1.0430   ,               73.0   ,                 15865   ,
2023-06-06 17:07:47 ,        2010.0   ,           1975.3   ,               62.8   ,        74.5   ,              93   ,                2977   ,           4409   ,         61   ,                       16   ,                   0   ,                    5   ,              120.5   ,                  98.9   ,                4.4   ,                4.8   ,              33.3   ,                12.0   ,              0.0   ,               12.0   ,             86.8   ,               11.9   ,                0.0   ,                        63.4   ,              12   ,        1.0430   ,               72.0   ,                 15866   ,
2023-06-06 17:07:48 ,        2010.0   ,           1975.3   ,               62.8   ,        74.8   ,              93   ,                2968   ,           4409   ,         62   ,                       16   ,                   0   ,                    5   ,              123.8   ,                 102.1   ,                4.3   ,                4.7   ,              34.1   ,                12.0   ,              0.0   ,               12.0   ,             89.4   ,               11.9   ,                0.0   ,                        65.2   ,              12   ,        1.0430   ,               74.0   ,                 15869   ,
2023-06-06 17:07:49 ,        2010.0   ,           1975.3   ,               62.7   ,        74.7   ,              93   ,                2977   ,           4406   ,         64   ,                       17   ,                   0   ,                    5   ,              121.1   ,                  99.3   ,                4.5   ,                5.0   ,              33.5   ,                12.0   ,              0.0   ,               12.0   ,             87.2   ,               11.9   ,                0.0   ,                        63.5   ,              12   ,        1.0430   ,               72.0   ,                 15864   ,
2023-06-06 17:07:50 ,        2010.0   ,           1975.3   ,               62.7   ,        74.6   ,              93   ,                2977   ,           4406   ,         62   ,                       16   ,                   0   ,                    5   ,              120.5   ,                  99.0   ,                4.5   ,                5.0   ,              33.3   ,                12.0   ,              0.0   ,               12.0   ,             86.9   ,               11.9   ,                0.0   ,                        61.0   ,              12   ,        1.0430   ,               74.0   ,                 15864   ,
2023-06-06 17:07:51 ,        2010.0   ,           1975.3   ,               62.4   ,        74.4   ,              93   ,                2968   ,           4406   ,         61   ,                       16   ,                   0   ,                    5   ,              117.6   ,                  96.1   ,                4.5   ,                5.0   ,              32.6   ,                12.0   ,              0.0   ,               12.0   ,             85.7   ,               11.9   ,                0.0   ,                        62.6   ,              12   ,        1.0430   ,               73.0   ,                 15864   ,
2023-06-06 17:07:52 ,        2010.0   ,           1975.3   ,               62.7   ,        74.7   ,              93   ,                2977   ,           4406   ,         60   ,                       16   ,                   0   ,                    5   ,              118.6   ,                  97.2   ,                4.4   ,                4.9   ,              32.9   ,                12.0   ,              0.0   ,               12.0   ,             85.4   ,               11.9   ,                0.0   ,                        62.4   ,              12   ,        1.0430   ,               72.0   ,                 15868   ,
2023-06-06 17:07:53 ,        2010.0   ,           1975.3   ,               62.5   ,        74.6   ,              93   ,                2968   ,           4409   ,         55   ,                       15   ,                   0   ,                    5   ,              111.7   ,                  90.6   ,                4.6   ,                5.2   ,              31.4   ,                12.0   ,              0.0   ,               12.0   ,             84.0   ,               11.9   ,                0.0   ,                        61.5   ,              12   ,        1.0430   ,               73.0   ,                 15890   ,
2023-06-06 17:07:54 ,        2010.0   ,           1975.3   ,               62.5   ,        74.7   ,              93   ,                2977   ,           4409   ,         56   ,                       15   ,                   0   ,                    5   ,              116.6   ,                  95.3   ,                4.4   ,                4.8   ,              32.4   ,                12.0   ,              0.0   ,               12.0   ,             83.8   ,               11.9   ,                0.0   ,                        61.3   ,              12   ,        1.0430   ,               73.0   ,                 15889   ,
2023-06-06 17:07:55 ,        2010.0   ,           1975.3   ,               62.4   ,        74.5   ,              93   ,                2977   ,           4409   ,         59   ,                       16   ,                   0   ,                    5   ,              117.0   ,                  95.6   ,                4.4   ,                4.9   ,              32.6   ,                12.0   ,              0.0   ,               12.0   ,             84.1   ,               11.9   ,                0.0   ,                        61.6   ,              12   ,        1.0430   ,               73.0   ,                 15890   ,
2023-06-06 17:07:56 ,        2010.0   ,           1975.3   ,               62.4   ,        74.6   ,              93   ,                2977   ,           4409   ,         58   ,                       15   ,                   0   ,                    5   ,              118.7   ,                  97.3   ,                4.4   ,                4.9   ,              32.9   ,                12.0   ,              0.0   ,               12.0   ,             85.5   ,               11.9   ,                0.0   ,                        62.5   ,              12   ,        1.0430   ,               73.0   ,                 15890   ,
2023-06-06 17:07:57 ,        2010.0   ,           1975.3   ,               62.3   ,        74.4   ,              93   ,                2985   ,           4409   ,         58   ,                       16   ,                   0   ,                    5   ,              115.8   ,                  94.5   ,                4.5   ,                5.0   ,              32.3   ,                12.0   ,              0.0   ,               12.0   ,             83.2   ,               11.9   ,                0.0   ,                        60.9   ,              12   ,        1.0430   ,               73.0   ,                 15878   ,
2023-06-06 17:07:58 ,        2010.0   ,           1975.3   ,               62.3   ,        74.5   ,              93   ,                2968   ,           4409   ,         57   ,                       15   ,                   0   ,                    5   ,              110.9   ,                  89.8   ,                4.6   ,                5.2   ,              31.1   ,                12.0   ,              0.0   ,               12.0   ,             79.4   ,               11.9   ,                0.0   ,                        58.4   ,              12   ,        1.0430   ,               72.0   ,                 15875   ,
2023-06-06 17:07:59 ,        2010.0   ,           1975.3   ,               62.3   ,        74.5   ,              93   ,                2977   ,           4409   ,         57   ,                       15   ,                   0   ,                    5   ,              115.7   ,                  94.3   ,                4.5   ,                5.1   ,              32.3   ,                12.0   ,              0.0   ,               12.0   ,             83.1   ,               11.9   ,                0.0   ,                        60.9   ,              12   ,        1.0430   ,               73.0   ,                 15879   ,
2023-06-06 17:08:00 ,        2010.0   ,           1975.3   ,               62.3   ,        74.3   ,              93   ,                2985   ,           4409   ,         57   ,                       15   ,                   0   ,                    5   ,              116.9   ,                  95.3   ,                4.6   ,                5.3   ,              32.5   ,                12.0   ,              0.0   ,               12.0   ,             84.0   ,               11.9   ,                0.0   ,                        61.5   ,              12   ,        1.0430   ,               72.0   ,                 15878   ,
2023-06-06 17:08:01 ,        2010.0   ,           1975.3   ,               62.2   ,        74.3   ,              93   ,                2977   ,           4409   ,         58   ,                       15   ,                   0   ,                    5   ,              116.8   ,                  95.3   ,                4.6   ,                5.2   ,              32.5   ,                12.0   ,              0.0   ,               12.0   ,             84.0   ,               11.9   ,                0.0   ,                        61.5   ,              12   ,        1.0430   ,               73.0   ,                 15875   ,
2023-06-06 17:08:02 ,        2010.0   ,           1975.3   ,               62.2   ,        74.3   ,              93   ,                2977   ,           4409   ,         57   ,                       15   ,                   0   ,                    5   ,              115.5   ,                  94.2   ,                4.5   ,                5.1   ,              32.2   ,                12.0   ,              0.0   ,               12.0   ,             83.0   ,               11.9   ,                0.0   ,                        60.8   ,              12   ,        1.0430   ,               73.0   ,                 15879   ,
2023-06-06 17:08:03 ,        2010.0   ,           1975.3   ,               61.8   ,        74.2   ,              93   ,                2977   ,           4409   ,         57   ,                       15   ,                   0   ,                    5   ,              112.3   ,                  91.1   ,                4.6   ,                5.3   ,              31.5   ,                12.0   ,              0.0   ,               12.0   ,             80.5   ,               11.9   ,                0.0   ,                        59.1   ,              12   ,        1.0430   ,               72.0   ,                 15878   ,
2023-06-06 17:08:04 ,        2010.0   ,           1975.3   ,               62.2   ,        74.4   ,              93   ,                2977   ,           4409   ,         57   ,                       15   ,                   0   ,                    5   ,              117.2   ,                  95.8   ,                4.5   ,                5.0   ,              32.6   ,                12.0   ,              0.0   ,               12.0   ,             84.2   ,               11.9   ,                0.0   ,                        61.7   ,              12   ,        1.0430   ,               74.0   ,                 15879   ,
2023-06-06 17:08:05 ,        2010.0   ,           1975.3   ,               61.9   ,        74.0   ,              93   ,                2985   ,           4409   ,         59   ,                       16   ,                   0   ,                    5   ,              117.4   ,                  95.9   ,                4.5   ,                5.0   ,              32.6   ,                12.0   ,              0.0   ,               12.0   ,             84.4   ,               11.9   ,                0.0   ,                        61.8   ,              12   ,        1.0430   ,               74.0   ,                 15879   ,
2023-06-06 17:08:06 ,        2010.0   ,           1975.3   ,               62.0   ,        74.3   ,              92   ,                2968   ,           4409   ,         56   ,                       15   ,                   0   ,                    5   ,              114.3   ,                  93.2   ,                4.3   ,                4.6   ,              32.0   ,                12.0   ,              0.0   ,               12.0   ,             81.9   ,               11.9   ,                0.0   ,                        60.1   ,              12   ,        1.0430   ,               73.0   ,                 15876   ,
2023-06-06 17:08:07 ,        2010.0   ,           1975.3   ,               61.8   ,        74.0   ,              93   ,                2951   ,           4425   ,         57   ,                       15   ,                   0   ,                    5   ,              119.0   ,                  97.5   ,                4.4   ,                4.8   ,              33.0   ,                12.0   ,              0.0   ,               12.0   ,             85.6   ,               11.9   ,                0.0   ,                        62.6   ,              12   ,        1.0430   ,               72.0   ,                 15884   ,
2023-06-06 17:08:08 ,        2010.0   ,           1975.3   ,               61.9   ,        74.2   ,              93   ,                2977   ,           4425   ,         57   ,                       15   ,                   0   ,                    5   ,              115.2   ,                  93.8   ,                4.5   ,                5.1   ,              32.2   ,                12.0   ,              0.0   ,               12.0   ,             82.7   ,               11.9   ,                0.0   ,                        60.6   ,              12   ,        1.0430   ,               78.0   ,                 15880   ,
2023-06-06 17:08:09 ,        2010.0   ,           1975.3   ,               61.8   ,        74.1   ,              92   ,                2968   ,           4425   ,         57   ,                       15   ,                   0   ,                    5   ,              112.4   ,                  91.4   ,                4.4   ,                4.8   ,              31.6   ,                12.0   ,              0.0   ,               12.0   ,             80.5   ,               11.9   ,                0.0   ,                        59.2   ,              12   ,        1.0430   ,               73.0   ,                 15882   ,
2023-06-06 17:08:10 ,        2010.0   ,           1975.3   ,               62.1   ,        74.3   ,              92   ,                2926   ,           4425   ,         57   ,                       15   ,                   0   ,                    5   ,              118.0   ,                  96.7   ,                4.2   ,                4.4   ,              32.8   ,                12.0   ,              0.0   ,               12.0   ,             84.8   ,               11.9   ,                0.0   ,                        62.1   ,              12   ,        1.0430   ,               75.0   ,                 15880   ,
2023-06-06 17:08:11 ,        2010.0   ,           1975.3   ,               61.7   ,        73.9   ,              93   ,                2951   ,           4405   ,         59   ,                       16   ,                   0   ,                    5   ,              114.3   ,                  92.9   ,                4.6   ,                5.2   ,              31.9   ,                12.0   ,              0.0   ,               12.0   ,             82.0   ,               11.9   ,                0.0   ,                        60.1   ,              12   ,        1.0430   ,               73.0   ,                 15879   ,
2023-06-06 17:08:12 ,        2010.0   ,           1975.3   ,               62.0   ,        74.1   ,              93   ,                2994   ,           4405   ,         57   ,                       15   ,                   0   ,                    5   ,              116.7   ,                  95.1   ,                4.6   ,                5.2   ,              32.5   ,                12.0   ,              0.0   ,               12.0   ,             83.8   ,               11.9   ,                0.0   ,                        61.4   ,              12   ,        1.0430   ,               73.0   ,                 15879   ,
2023-06-06 17:08:13 ,        2010.0   ,           1975.3   ,               61.9   ,        74.1   ,              92   ,                2959   ,           4409   ,         55   ,                       15   ,                   0   ,                    5   ,              116.4   ,                  95.1   ,                4.4   ,                4.8   ,              32.5   ,                12.0   ,              0.0   ,               12.0   ,             83.5   ,               11.9   ,                0.0   ,                        61.3   ,              12   ,        1.0430   ,               73.0   ,                 15878   ,
2023-06-06 17:08:14 ,        2010.0   ,           1975.3   ,               62.0   ,        74.1   ,              92   ,                2934   ,           4409   ,         56   ,                       15   ,                   0   ,                    5   ,              114.9   ,                  93.8   ,                4.3   ,                4.6   ,              32.2   ,                12.0   ,              0.0   ,               12.0   ,             82.4   ,               11.9   ,                0.0   ,                        60.5   ,              12   ,        1.0430   ,               73.0   ,                 15876   ,
2023-06-06 17:08:15 ,        2010.0   ,           1975.3   ,               61.7   ,        73.9   ,              92   ,                2934   ,           4409   ,         55   ,                       15   ,                   0   ,                    5   ,              113.0   ,                  92.0   ,                4.4   ,                4.8   ,              31.7   ,                12.0   ,              0.0   ,               12.0   ,             81.0   ,               12.0   ,                0.0   ,                        59.5   ,              12   ,        1.0430   ,               73.0   ,                 15876   ,
2023-06-06 17:08:16 ,        2010.0   ,           1975.3   ,               61.7   ,        73.8   ,              92   ,                2951   ,           4409   ,         55   ,                       15   ,                   0   ,                    5   ,              115.4   ,                  94.1   ,                4.4   ,                4.8   ,              32.2   ,                12.0   ,              0.0   ,               12.0   ,             82.8   ,               11.9   ,                0.0   ,                        60.7   ,              12   ,        1.0430   ,               73.0   ,                 15876   ,
2023-06-06 17:08:17 ,        2010.0   ,           1975.3   ,               61.8   ,        73.9   ,              93   ,                2968   ,           4409   ,         58   ,                       15   ,                   0   ,                    5   ,               95.6   ,                  75.1   ,                5.0   ,                5.9   ,              27.7   ,                12.0   ,              0.0   ,               12.0   ,             67.5   ,               12.0   ,                0.0   ,                        50.3   ,              12   ,        1.0430   ,               73.0   ,                 15874   ,
2023-06-06 17:08:18 ,        2010.0   ,           1975.3   ,               61.4   ,        73.5   ,              92   ,                2959   ,           4409   ,         55   ,                       15   ,                   0   ,                    5   ,              116.8   ,                  95.4   ,                4.4   ,                4.9   ,              32.5   ,                12.0   ,              0.0   ,               12.0   ,             83.9   ,               11.9   ,                0.0   ,                        58.4   ,              12   ,        1.0430   ,               75.0   ,                 15875   ,
2023-06-06 17:08:19 ,        2010.0   ,           1975.3   ,               61.8   ,        74.0   ,              92   ,                2942   ,           4409   ,         57   ,                       15   ,                   0   ,                    5   ,              114.0   ,                  92.9   ,                4.4   ,                4.8   ,              31.9   ,                12.0   ,              0.0   ,               12.0   ,             81.8   ,               11.9   ,                0.0   ,                        60.0   ,              12   ,        1.0430   ,               73.0   ,                 15874   ,
2023-06-06 17:08:20 ,        2010.0   ,           1975.3   ,               61.6   ,        73.9   ,              92   ,                2942   ,           4409   ,         52   ,                       14   ,                   0   ,                    4   ,              113.3   ,                  92.1   ,                4.4   ,                4.9   ,              31.7   ,                12.0   ,              0.0   ,               12.0   ,             81.2   ,               12.0   ,                0.0   ,                        59.6   ,              12   ,        1.0430   ,               75.0   ,                 15876   ,
2023-06-06 17:08:21 ,        2010.0   ,           1975.3   ,               61.5   ,        73.7   ,              92   ,                2942   ,           4409   ,         55   ,                       15   ,                   0   ,                    5   ,               95.8   ,                  75.4   ,                4.9   ,                5.8   ,              27.8   ,                12.0   ,              0.0   ,               12.0   ,             67.7   ,               12.0   ,                0.0   ,                        50.4   ,              12   ,        1.0430   ,               74.0   ,                 15871   ,
2023-06-06 17:08:22 ,        2010.0   ,           1975.3   ,               61.7   ,        73.8   ,              92   ,                2942   ,           4409   ,         54   ,                       14   ,                   0   ,                    4   ,              114.0   ,                  92.8   ,                4.5   ,                5.0   ,              31.9   ,                12.0   ,              0.0   ,               12.0   ,             81.8   ,               11.9   ,                0.0   ,                        60.0   ,              12   ,        1.0430   ,               72.0   ,                 15875   ,
2023-06-06 17:08:23 ,        2010.0   ,           1975.3   ,               61.6   ,        73.8   ,              91   ,                2934   ,           4409   ,         55   ,                       15   ,                   0   ,                    5   ,              116.3   ,                  95.1   ,                4.3   ,                4.6   ,              32.4   ,                12.0   ,              0.0   ,               12.0   ,             83.5   ,               11.9   ,                0.0   ,                        61.2   ,              12   ,        1.0430   ,               72.0   ,                 15874   ,
2023-06-06 17:08:24 ,        2010.0   ,           1975.3   ,               61.0   ,        73.3   ,              92   ,                2926   ,           4409   ,         55   ,                       15   ,                   0   ,                    5   ,              116.1   ,                  95.0   ,                4.2   ,                4.5   ,              32.4   ,                12.0   ,              0.0   ,               12.0   ,             83.4   ,               11.9   ,                0.0   ,                        61.1   ,              12   ,        1.0430   ,               75.0   ,                 15872   ,
2023-06-06 17:08:25 ,        2010.0   ,           1975.3   ,               61.5   ,        73.7   ,              92   ,                2951   ,           4409   ,         54   ,                       14   ,                   0   ,                    4   ,              115.3   ,                  94.0   ,                4.4   ,                4.9   ,              32.2   ,                12.0   ,              0.0   ,               12.0   ,             82.8   ,               11.9   ,                0.0   ,                        60.7   ,              12   ,        1.0430   ,               74.0   ,                 15873   ,
